timestamp,strategy_id,leg,decision,mode,spot,vix,pcr_oi,max_pain,max_pain_dist_pct,iv_skew_ratio,move_from_open_pct,morning_range_pct,dte,hour,minute,day_of_week,is_expiry,rule_score,ai_adj,final_score,threshold,regime,entry_premium,quantity,exit_reason,outcome_pnl,held_minutes
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:08:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23855.6,23.76,1.0,0.0,0.0,1.038,0.552,0.235,1,12,8,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 40.7%,1193.25,126
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:32:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23851.25,23.93,1.0,0.0,0.0,1.038,0.533,0.17,1,12,32,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 51.2%,1502.25,150
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T10:56:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23886.2,23.66,1.0,0.0,0.0,1.038,0.681,0.424,1,10,56,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 47.2%,-1158.75,56
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T10:53:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23853.25,23.84,1.0,0.0,0.0,1.038,0.542,0.14,1,10,53,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 36.2%,-889.5,53
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,55,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,50,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,55,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T10:56:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23886.2,23.66,1.0,0.0,0.0,1.038,0.681,0.424,1,10,56,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 47.2%,-1158.75,56
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,55,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T10:53:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23853.25,23.84,1.0,0.0,0.0,1.038,0.542,0.14,1,10,53,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 36.2%,-889.5,53
2026-03-09T12:32:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23851.25,23.93,1.0,0.0,0.0,1.038,0.533,0.17,1,12,32,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 51.2%,1502.25,150
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T10:56:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23886.2,23.66,1.0,0.0,0.0,1.038,0.681,0.424,1,10,56,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 47.2%,-1158.75,56
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
